FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
0000 001E 2000 0000 0000 0000#1635662793168460#-49.0#4.190835512503572#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793169939#-62.5#3.479068426924634#1
0000 0022 2000 0000 0000 0000#1635662793173780#-42.5#2.693670263527186#1
0000 001F 2000 0000 0000 0000#1635662793178165#-45.0#3.5772431973493153#1
0000 002B 2000 0000 0000 0000#1635662793179219#-49.5#3.1354567304382504#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793180284#-62.5#3.436116964863836#1
0000 0029 2000 0000 0000 0000#1635662793183708#-45.5#2.3071071049800045#1
0000 0026 2000 0000 0000 0000#1635662793184821#-36.5#1.380582709097077#1
0000 0028 2000 0000 0000 0000#1635662793187485#-43.0#2.1537090261914402#1
0000 0023 2000 0000 0000 0000#1635662793189485#-43.5#1.8100973297050567#1
0000 0021 2000 0000 0000 0000#1635662793190928#-41.0#2.5709518004963345#1
0000 0025 2000 0000 0000 0000#1635662793191985#-40.0#1.7241944055834606#1
0000 002A 2000 0000 0000 0000#1635662793193063#-48.5#2.466641106920111#1
0000 0024 2000 0000 0000 0000#1635662793194119#-41.0#1.6935147898257479#1
0000 002C 2000 0000 0000 0000#1635662793196628#-50.0#3.5588354278946874#1
0000 0027 2000 0000 0000 0000#1635662793197704#-41.5#1.6260196351587797#1
0000 0022 2000 0000 0000 0000#1635662793199209#-42.5#2.6998061866787286#1
0000 0020 2000 0000 0000 0000#1635662793200289#-41.0#2.6200391857086753#1
0000 001E 2000 0000 0000 0000#1635662793201529#-49.0#4.196971435655114#1
0000 002A 2000 0000 0000 0000#1635662793207398#-48.0#2.4727770300716534#1
0000 002B 2000 0000 0000 0000#1635662793208735#-49.5#3.0925052683774528#1
0000 0026 2000 0000 0000 0000#1635662793210303#-36.5#1.3744467859455345#1
0000 0025 2000 0000 0000 0000#1635662793213319#-40.0#1.7241944055834606#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793214613#-63.0#3.423845118560751#1
0000 0023 2000 0000 0000 0000#1635662793216438#-43.0#1.8162332528565992#1
0000 0029 2000 0000 0000 0000#1635662793217549#-45.5#2.3009711818284617#1
0000 0022 2000 0000 0000 0000#1635662793218836#-42.5#2.693670263527186#1
0000 0028 2000 0000 0000 0000#1635662793220850#-43.0#2.141437179888355#1
0000 0027 2000 0000 0000 0000#1635662793222283#-41.5#1.6260196351587797#1
0000 0024 2000 0000 0000 0000#1635662793223354#-41.0#1.6996507129772904#1
0000 002C 2000 0000 0000 0000#1635662793224958#-50.5#3.5711072741977725#1
0000 0020 2000 0000 0000 0000#1635662793226234#-41.0#2.6384469551633027#1
0000 0021 2000 0000 0000 0000#1635662793227685#-41.0#2.5770877236478773#1
0000 001E 2000 0000 0000 0000#1635662793229595#-48.5#4.196971435655114#1
0000 001F 2000 0000 0000 0000#1635662793232490#-45.0#3.5895150436524004#1
0000 0027 2000 0000 0000 0000#1635662793236069#-41.5#1.6198837120072371#1
0000 0024 2000 0000 0000 0000#1635662793237095#-41.0#1.705786636128833#1
0000 0029 2000 0000 0000 0000#1635662793238377#-46.0#2.313243028131547#1
0000 0026 2000 0000 0000 0000#1635662793240201#-36.5#1.3621749396424494#1
0000 001F 2000 0000 0000 0000#1635662793242050#-45.0#3.5956509668039427#1
0000 0020 2000 0000 0000 0000#1635662793243627#-41.0#2.6261751088602177#1
0000 001E 2000 0000 0000 0000#1635662793247633#-49.0#4.190835512503572#1
0000 0021 2000 0000 0000 0000#1635662793249168#-41.0#2.5709518004963345#1
0000 002C 2000 0000 0000 0000#1635662793251318#-50.5#3.56497135104623#1
0000 0028 2000 0000 0000 0000#1635662793252401#-42.5#2.141437179888355#1
0000 0023 2000 0000 0000 0000#1635662793253503#-43.0#1.8223691760081417#1
0000 002A 2000 0000 0000 0000#1635662793254809#-48.5#2.4850488763747385#1
0000 0022 2000 0000 0000 0000#1635662793255883#-42.5#2.693670263527186#1
0000 0025 2000 0000 0000 0000#1635662793256954#-40.0#1.7241944055834606#1
0000 002B 2000 0000 0000 0000#1635662793258861#-49.5#3.129320807286708#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793259913#-62.5#3.5342917352885173#1
0000 002A 2000 0000 0000 0000#1635662793264290#-48.5#2.4911847995262812#1
0000 0028 2000 0000 0000 0000#1635662793265401#-42.5#2.1537090261914402#1
0000 0021 2000 0000 0000 0000#1635662793266464#-41.0#2.5832236467994196#1
0000 0026 2000 0000 0000 0000#1635662793267547#-36.5#1.368310862793992#1
0000 002C 2000 0000 0000 0000#1635662793269098#-50.0#3.5588354278946874#1
0000 001F 2000 0000 0000 0000#1635662793270853#-45.0#3.5833791205008576#1
0000 0020 2000 0000 0000 0000#1635662793273584#-41.5#2.6384469551633027#1
0000 0022 2000 0000 0000 0000#1635662793274672#-42.5#2.6998061866787286#1
0000 001E 2000 0000 0000 0000#1635662793275982#-48.5#4.2031073588066565#1
0000 0027 2000 0000 0000 0000#1635662793280443#-41.5#1.6198837120072371#1
0000 002B 2000 0000 0000 0000#1635662793282169#-49.5#3.104777114680538#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793283759#-62.5#3.466796580621549#1
0000 0025 2000 0000 0000 0000#1635662793284802#-40.5#1.736466251886546#1
0000 0024 2000 0000 0000 0000#1635662793288021#-41.0#1.705786636128833#1
0000 0023 2000 0000 0000 0000#1635662793289952#-43.5#1.8100973297050567#1
0000 0029 2000 0000 0000 0000#1635662793291034#-45.5#2.3071071049800045#1
0000 0023 2000 0000 0000 0000#1635662793295306#-43.5#1.8223691760081417#1
0000 0026 2000 0000 0000 0000#1635662793296403#-36.5#1.3867186322486196#1
0000 0022 2000 0000 0000 0000#1635662793297463#-42.0#2.705942109830271#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793300023#-62.0#3.472932503773092#1
0000 0020 2000 0000 0000 0000#1635662793301073#-41.0#2.6445828783148455#1
0000 0029 2000 0000 0000 0000#1635662793304092#-45.5#2.325514874434632#1
0000 0024 2000 0000 0000 0000#1635662793305190#-41.0#1.6996507129772904#1
0000 0028 2000 0000 0000 0000#1635662793307156#-43.0#2.1537090261914402#1
0000 002C 2000 0000 0000 0000#1635662793308224#-50.5#3.5772431973493153#1
0000 0025 2000 0000 0000 0000#1635662793311404#-40.0#1.7303303287350031#1
0000 002B 2000 0000 0000 0000#1635662793312958#-49.5#3.11091303783208#1
0000 0021 2000 0000 0000 0000#1635662793314522#-41.0#2.564815877344792#1
0000 002A 2000 0000 0000 0000#1635662793315828#-48.0#2.466641106920111#1
0000 001E 2000 0000 0000 0000#1635662793317367#-48.5#4.184699589352029#1
0000 0027 2000 0000 0000 0000#1635662793318447#-41.5#1.6198837120072371#1
0000 001F 2000 0000 0000 0000#1635662793320406#-45.0#3.5772431973493153#1
0000 0028 2000 0000 0000 0000#1635662793326645#-43.0#2.1537090261914402#1
0000 0022 2000 0000 0000 0000#1635662793328217#-42.5#2.6998061866787286#1
0000 0020 2000 0000 0000 0000#1635662793329541#-41.0#2.6261751088602177#1
0000 0023 2000 0000 0000 0000#1635662793331098#-43.0#1.8162332528565992#1
0000 0025 2000 0000 0000 0000#1635662793334919#-40.0#1.7303303287350031#1
0000 001F 2000 0000 0000 0000#1635662793336008#-45.0#3.5711072741977725#1
0000 0021 2000 0000 0000 0000#1635662793337114#-41.0#2.5770877236478773#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793338628#-62.5#3.485204350076177#1
0000 0024 2000 0000 0000 0000#1635662793339699#-41.0#1.705786636128833#1
0000 001E 2000 0000 0000 0000#1635662793341268#-49.0#4.2092432819582#1
0000 0026 2000 0000 0000 0000#1635662793342605#-36.5#1.3928545554001621#1
0000 0027 2000 0000 0000 0000#1635662793343652#-41.5#1.6260196351587797#1
0000 002B 2000 0000 0000 0000#1635662793344707#-49.5#3.1231848841351653#1
0000 002A 2000 0000 0000 0000#1635662793345871#-48.5#2.478912953223196#1
0000 002C 2000 0000 0000 0000#1635662793347222#-50.5#3.5588354278946874#1
0000 0029 2000 0000 0000 0000#1635662793348745#-45.5#2.313243028131547#1
0000 002B 2000 0000 0000 0000#1635662793355368#-49.5#3.117048960983623#1
0000 0026 2000 0000 0000 0000#1635662793356934#-36.5#1.3867186322486196#1
0000 0023 2000 0000 0000 0000#1635662793358263#-43.0#1.8223691760081417#1
0000 0029 2000 0000 0000 0000#1635662793359828#-45.5#2.325514874434632#1
0000 002A 2000 0000 0000 0000#1635662793362464#-48.0#2.4911847995262812#1
0000 001E 2000 0000 0000 0000#1635662793363536#-48.5#4.196971435655114#1
0000 0024 2000 0000 0000 0000#1635662793365331#-41.0#1.705786636128833#1
0000 001F 2000 0000 0000 0000#1635662793366910#-45.0#3.5833791205008576#1
0000 0025 2000 0000 0000 0000#1635662793368691#-40.5#1.7303303287350031#1
0000 0020 2000 0000 0000 0000#1635662793369771#-41.0#2.6261751088602177#1
0000 002C 2000 0000 0000 0000#1635662793371129#-50.0#3.5711072741977725#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793373086#-62.0#3.522019888985432#1
0000 0027 2000 0000 0000 0000#1635662793374478#-41.5#1.6260196351587797#1
0000 0022 2000 0000 0000 0000#1635662793378394#-42.5#2.705942109830271#1
0000 0021 2000 0000 0000 0000#1635662793379852#-41.0#2.5770877236478773#1
0000 0028 2000 0000 0000 0000#1635662793381147#-42.5#2.1659808724945253#1
0000 0023 2000 0000 0000 0000#1635662793385687#-43.0#1.8346410223112268#1
0000 0025 2000 0000 0000 0000#1635662793386970#-40.5#1.748738098189631#1
0000 0022 2000 0000 0000 0000#1635662793388059#-42.5#2.693670263527186#1
0000 002A 2000 0000 0000 0000#1635662793389066#-48.5#2.4727770300716534#1
0000 0027 2000 0000 0000 0000#1635662793390128#-41.5#1.6260196351587797#1
0000 0020 2000 0000 0000 0000#1635662793391439#-41.0#2.6261751088602177#1
0000 002B 2000 0000 0000 0000#1635662793392976#-49.5#3.1231848841351653#1
0000 002C 2000 0000 0000 0000#1635662793394798#-50.5#3.56497135104623#1
0000 0024 2000 0000 0000 0000#1635662793396837#-41.0#1.6996507129772904#1
0000 0029 2000 0000 0000 0000#1635662793397905#-45.5#2.3071071049800045#1
0000 0026 2000 0000 0000 0000#1635662793400443#-36.5#1.3867186322486196#1
0000 0021 2000 0000 0000 0000#1635662793402966#-41.0#2.5832236467994196#1
0000 001E 2000 0000 0000 0000#1635662793405062#-48.5#4.2031073588066565#1
0000 001F 2000 0000 0000 0000#1635662793406123#-45.0#3.5772431973493153#1
0000 0028 2000 0000 0000 0000#1635662793408715#-42.5#2.1537090261914402#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793411747#-62.0#3.4913402732277192#1
0000 0020 2000 0000 0000 0000#1635662793415605#-41.0#2.6445828783148455#1
0000 002A 2000 0000 0000 0000#1635662793416670#-48.0#2.4850488763747385#1
0000 001F 2000 0000 0000 0000#1635662793418946#-45.0#3.5772431973493153#1
0000 002C 2000 0000 0000 0000#1635662793421575#-50.0#3.5711072741977725#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793422962#-62.0#3.497476196379262#1
0000 002B 2000 0000 0000 0000#1635662793424549#-49.5#3.117048960983623#1
0000 0025 2000 0000 0000 0000#1635662793425636#-40.0#1.7303303287350031#1
0000 0024 2000 0000 0000 0000#1635662793426635#-41.0#1.6996507129772904#1
0000 001E 2000 0000 0000 0000#1635662793427975#-48.5#4.190835512503572#1
0000 0027 2000 0000 0000 0000#1635662793429083#-41.5#1.6198837120072371#1
0000 0029 2000 0000 0000 0000#1635662793430122#-45.5#2.3071071049800045#1
0000 0026 2000 0000 0000 0000#1635662793431476#-36.5#1.368310862793992#1
0000 0021 2000 0000 0000 0000#1635662793433850#-41.0#2.5709518004963345#1
0000 0022 2000 0000 0000 0000#1635662793435598#-42.5#2.718213956133356#1
0000 0023 2000 0000 0000 0000#1635662793437029#-43.0#1.8285050991596843#1
0000 0028 2000 0000 0000 0000#1635662793438069#-42.5#2.1598449493429825#1
0000 0025 2000 0000 0000 0000#1635662793441945#-40.0#1.7426021750380885#1
0000 0029 2000 0000 0000 0000#1635662793443241#-45.5#2.3316507975861747#1
0000 0021 2000 0000 0000 0000#1635662793445044#-41.0#2.5832236467994196#1
0000 002B 2000 0000 0000 0000#1635662793446354#-49.5#3.129320807286708#1
0000 0020 2000 0000 0000 0000#1635662793447916#-41.0#2.6384469551633027#1
0000 0026 2000 0000 0000 0000#1635662793449939#-36.5#1.380582709097077#1
0000 0023 2000 0000 0000 0000#1635662793451296#-43.0#1.8285050991596843#1
0000 001F 2000 0000 0000 0000#1635662793452655#-45.0#3.5833791205008576#1
0000 001E 2000 0000 0000 0000#1635662793454223#-48.5#4.2031073588066565#1
0000 0028 2000 0000 0000 0000#1635662793455519#-43.0#2.1537090261914402#1
0000 0022 2000 0000 0000 0000#1635662793456822#-42.5#2.6998061866787286#1
0000 002A 2000 0000 0000 0000#1635662793458141#-48.0#2.478912953223196#1
0000 0027 2000 0000 0000 0000#1635662793459206#-41.5#1.6260196351587797#1
0000 0024 2000 0000 0000 0000#1635662793460375#-41.0#1.6996507129772904#1
0000 002C 2000 0000 0000 0000#1635662793465523#-50.5#3.5588354278946874#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793467145#-62.5#3.4606606574700063#1
0000 0025 2000 0000 0000 0000#1635662793471031#-40.0#1.7303303287350031#1
0000 0023 2000 0000 0000 0000#1635662793472646#-43.0#1.8285050991596843#1
0000 0028 2000 0000 0000 0000#1635662793474196#-43.0#2.1537090261914402#1
0000 001F 2000 0000 0000 0000#1635662793475300#-45.0#3.5833791205008576#1
0000 002B 2000 0000 0000 0000#1635662793476396#-49.5#3.11091303783208#1
0000 0024 2000 0000 0000 0000#1635662793478390#-41.0#1.705786636128833#1
0000 0020 2000 0000 0000 0000#1635662793479954#-41.0#2.6261751088602177#1
0000 0026 2000 0000 0000 0000#1635662793481519#-36.5#1.380582709097077#1
0000 001E 2000 0000 0000 0000#1635662793482588#-49.0#4.190835512503572#1
0000 002C 2000 0000 0000 0000#1635662793483655#-50.5#3.552699504743145#1
0000 0021 2000 0000 0000 0000#1635662793484689#-41.5#2.5770877236478773#1
0000 0022 2000 0000 0000 0000#1635662793485736#-42.5#2.705942109830271#1
0000 0029 2000 0000 0000 0000#1635662793486819#-45.5#2.3009711818284617#1
0000 002A 2000 0000 0000 0000#1635662793488366#-48.0#2.466641106920111#1
0000 0027 2000 0000 0000 0000#1635662793489645#-41.5#1.6198837120072371#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793494662#-62.5#3.448388811166921#1
0000 0027 2000 0000 0000 0000#1635662793499154#-41.5#1.6137477888556946#1
0000 0029 2000 0000 0000 0000#1635662793501796#-45.5#2.3009711818284617#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793502863#-62.5#3.5588354278946874#1
0000 0025 2000 0000 0000 0000#1635662793504203#-40.0#1.7241944055834606#1
0000 0021 2000 0000 0000 0000#1635662793506036#-41.0#2.5709518004963345#1
0000 002A 2000 0000 0000 0000#1635662793508793#-48.0#2.448233337465483#1
0000 0022 2000 0000 0000 0000#1635662793509851#-42.0#2.6813984172241008#1
0000 0026 2000 0000 0000 0000#1635662793510919#-36.5#1.3621749396424494#1
0000 0023 2000 0000 0000 0000#1635662793513463#-43.0#1.8039614065535141#1
0000 002B 2000 0000 0000 0000#1635662793514545#-49.5#3.0925052683774528#1
0000 0024 2000 0000 0000 0000#1635662793515913#-41.0#1.6873788666742053#1
0000 0028 2000 0000 0000 0000#1635662793517322#-43.0#2.1475731030398975#1
0000 002C 2000 0000 0000 0000#1635662793518405#-50.0#3.5588354278946874#1
0000 0020 2000 0000 0000 0000#1635662793521072#-41.0#2.6200391857086753#1
0000 001F 2000 0000 0000 0000#1635662793522133#-45.0#3.5772431973493153#1
0000 001E 2000 0000 0000 0000#1635662793524354#-49.0#4.178563666200486#1
0000 002C 2000 0000 0000 0000#1635662793531082#-50.0#3.5772431973493153#1
0000 0022 2000 0000 0000 0000#1635662793532160#-42.5#2.693670263527186#1
0000 0027 2000 0000 0000 0000#1635662793533225#-41.5#1.6014759425526093#1
0000 0026 2000 0000 0000 0000#1635662793534522#-36.5#1.368310862793992#1
0000 0024 2000 0000 0000 0000#1635662793536327#-41.0#1.6935147898257479#1
0000 0023 2000 0000 0000 0000#1635662793537403#-43.0#1.8039614065535141#1
0000 0029 2000 0000 0000 0000#1635662793538942#-45.5#2.2948352586769194#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793540294#-62.0#3.5281558121369745#1
0000 001F 2000 0000 0000 0000#1635662793541382#-45.0#3.5711072741977725#1
0000 0020 2000 0000 0000 0000#1635662793542947#-41.0#2.6261751088602177#1
0000 0025 2000 0000 0000 0000#1635662793544728#-40.5#1.7303303287350031#1
0000 0021 2000 0000 0000 0000#1635662793545766#-41.5#2.564815877344792#1
0000 002B 2000 0000 0000 0000#1635662793546819#-49.5#3.117048960983623#1
0000 0028 2000 0000 0000 0000#1635662793548371#-42.5#2.141437179888355#1
0000 001E 2000 0000 0000 0000#1635662793552258#-49.0#4.2031073588066565#1
0000 002A 2000 0000 0000 0000#1635662793554645#-48.5#2.4850488763747385#1
0000 002C 2000 0000 0000 0000#1635662793559514#-50.5#3.552699504743145#1
0000 0022 2000 0000 0000 0000#1635662793560586#-42.5#2.7120780329818137#1
0000 0028 2000 0000 0000 0000#1635662793561884#-42.5#2.141437179888355#1
0000 0023 2000 0000 0000 0000#1635662793564702#-43.0#1.8100973297050567#1
0000 0024 2000 0000 0000 0000#1635662793567029#-41.0#1.6935147898257479#1
0000 001F 2000 0000 0000 0000#1635662793568105#-45.0#3.5711072741977725#1
0000 0020 2000 0000 0000 0000#1635662793569228#-41.0#2.6200391857086753#1
0000 0025 2000 0000 0000 0000#1635662793570338#-40.0#1.7241944055834606#1
0000 0026 2000 0000 0000 0000#1635662793571608#-36.5#1.368310862793992#1
0000 0027 2000 0000 0000 0000#1635662793573414#-41.5#1.6137477888556946#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793574479#-62.5#3.522019888985432#1
0000 0029 2000 0000 0000 0000#1635662793576045#-45.5#2.3009711818284617#1
0000 002A 2000 0000 0000 0000#1635662793577109#-48.5#2.454369260617026#1
0000 001E 2000 0000 0000 0000#1635662793579019#-48.5#4.184699589352029#1
0000 0021 2000 0000 0000 0000#1635662793582199#-41.0#2.5709518004963345#1
0000 002B 2000 0000 0000 0000#1635662793584480#-49.5#3.1231848841351653#1
0000 0027 2000 0000 0000 0000#1635662793589553#-41.5#1.6198837120072371#1
0000 001F 2000 0000 0000 0000#1635662793591267#-45.0#3.6017868899554855#1
0000 002C 2000 0000 0000 0000#1635662793592601#-50.5#3.5588354278946874#1
0000 0021 2000 0000 0000 0000#1635662793593894#-41.0#2.564815877344792#1
0000 0026 2000 0000 0000 0000#1635662793594962#-36.5#1.368310862793992#1
0000 0024 2000 0000 0000 0000#1635662793597525#-41.0#1.6935147898257479#1
0000 002B 2000 0000 0000 0000#1635662793599661#-49.5#3.11091303783208#1
0000 0025 2000 0000 0000 0000#1635662793601654#-40.0#1.7119225592803755#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793603261#-62.5#3.479068426924634#1
0000 0020 2000 0000 0000 0000#1635662793604441#-41.0#2.6139032625571326#1
0000 0029 2000 0000 0000 0000#1635662793605537#-45.5#2.2948352586769194#1
0000 0023 2000 0000 0000 0000#1635662793606611#-43.0#1.8223691760081417#1
0000 002A 2000 0000 0000 0000#1635662793609021#-48.0#2.4727770300716534#1
0000 0028 2000 0000 0000 0000#1635662793610936#-42.5#2.1475731030398975#1
0000 0022 2000 0000 0000 0000#1635662793611982#-42.5#2.693670263527186#1
0000 001E 2000 0000 0000 0000#1635662793613165#-48.5#4.184699589352029#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662793616769#-62.0#3.485204350076177#1
0000 0025 2000 0000 0000 0000#1635662793619180#-40.0#1.7241944055834606#1
0000 0028 2000 0000 0000 0000#1635662793620277#-42.5#2.1475731030398975#1
0000 002A 2000 0000 0000 0000#1635662793621355#-48.0#2.478912953223196#1
0000 0027 2000 0000 0000 0000#1635662793622674#-41.5#1.6137477888556946#1
0000 0020 2000 0000 0000 0000#1635662793623978#-41.0#2.6200391857086753#1
0000 0026 2000 0000 0000 0000#1635662793625530#-36.5#1.380582709097077#1
0000 0029 2000 0000 0000 0000#1635662793628268#-45.5#2.3009711818284617#1
0000 0021 2000 0000 0000 0000#1635662793629317#-41.0#2.5586799541932495#1
0000 002C 2000 0000 0000 0000#1635662793631419#-50.0#3.5465635815916023#1
0000 0024 2000 0000 0000 0000#1635662793632773#-41.0#1.6996507129772904#1
0000 0023 2000 0000 0000 0000#1635662793634124#-43.0#1.8162332528565992#1
0000 001E 2000 0000 0000 0000#1635662793635193#-48.5#4.196971435655114#1
0000 001F 2000 0000 0000 0000#1635662793636656#-45.0#3.56497135104623#1
0000 0022 2000 0000 0000 0000#1635662793637742#-42.5#2.6998061866787286#1
0000 002B 2000 0000 0000 0000#1635662793638998#-49.5#3.117048960983623#1
0000 0027 2000 0000 0000 0000#1635662793643230#-41.5#1.607611865704152#1
0000 0026 2000 0000 0000 0000#1635662793644784#-36.5#1.380582709097077#1
0000 0023 2000 0000 0000 0000#1635662793646085#-43.0#1.8100973297050567#1
0000 0020 2000 0000 0000 0000#1635662793647225#-41.0#2.6200391857086753#1
0000 0025 2000 0000 0000 0000#1635662793648266#-40.5#1.7303303287350031#1
0000 001F 2000 0000 0000 0000#1635662793649611#-45.0#3.5772431973493153#1
0000 0022 2000 0000 0000 0000#1635662793651622#-42.5#2.6875343403756435#1
0000 0021 2000 0000 0000 0000#1635662793652639#-41.5#2.564815877344792#1
0000 0028 2000 0000 0000 0000#1635662793654705#-43.0#2.141437179888355#1
0000 0024 2000 0000 0000 0000#1635662793656003#-41.0#1.6873788666742053#1
0000 002B 2000 0000 0000 0000#1635662793658266#-49.5#3.0802334220743677#1
0000 002A 2000 0000 0000 0000#1635662793659557#-48.0#2.4605051837685683#1
0000 002C 2000 0000 0000 0000#1635662793660607#-50.0#3.5711072741977725#1
0000 001E 2000 0000 0000 0000#1635662793663420#-49.0#4.196971435655114#1
3008 33B2 DDD9 0140 2018 0626#1635662793664754#-58.0#6.056156150572511#1
